prefecture,gender,age,own_phone
OTI-SUD,M,65,True
HAHO,M,23,False
ZIO,F,59,True
BASSAR,M,25,True
HAHO,F,43,False
ASSOLI,F,48,False
GOLFE,M,31,False
GOLFE,M,25,True
KLOTO,F,99,False
KPELE,M,56,True
KPELE,M,89,False
ZIO,M,58,True
BLITTA,M,22,False
VO,F,33,True
MOYEN-MONO,F,54,True
BASSAR,M,38,True
OGOU,M,81,True
BLITTA,F,37,True
CINKASSE,M,45,True
AMOU,F,91,True
PLAINE DU MO,M,67,True
KPELE,F,76,True
KLOTO,F,96,False
DANKPEN,F,95,True
TANDJOARE,M,59,True
YOTO,M,18,False
KPENDJAL,M,58,True
KOZAH,M,44,True
AVE,M,27,True
CINKASSE,M,77,True
ANIE,F,79,False
OTI-SUD,M,26,True
AMOU,F,31,False
WAWA,F,97,True
KPENDJAL,M,35,True
DANYI,M,20,False
KOZAH,F,52,False
BAS-MONO,F,49,True
KPENDJAL,M,53,True
EST-MONO,M,94,True
AGOU,F,61,False
EST-MONO,F,56,True
ASSOLI,F,41,True
KPENDJAL-OUEST,F,44,False
SOTOUBOUA,F,51,False
HAHO,M,36,False
TCHAOUDJO,M,42,False
DANYI,F,64,False
OGOU,M,29,True
DOUFELGOU,M,99,True
EST-MONO,F,73,True
ANIE,M,68,True
BLITTA,F,33,True
LACS,F,81,True
WAWA,M,90,True
YOTO,M,80,False
HAHO,F,65,False
EST-MONO,F,37,False
TONE,M,57,True
KOZAH,M,57,True
TONE,M,78,True
BLITTA,F,65,False
SOTOUBOUA,M,37,True
EST-MONO,M,91,True
PLAINE DU MO,M,47,True
OTI,F,37,False
DANKPEN,F,59,True
BLITTA,F,32,True
BINAH,F,29,True
TONE,M,35,True
GOLFE,M,74,True
OTI-SUD,M,67,True
ANIE,M,83,False
OGOU,F,85,False
AGOE-NYIVE,F,29,False
TANDJOARE,F,99,False
ASSOLI,M,71,True
KOZAH,M,25,True
DOUFELGOU,F,41,False
AMOU,F,75,True
ASSOLI,F,51,False
AVE,M,83,True
AKEBOU,M,36,True
BLITTA,M,36,False
LOME COMMUNE,F,40,True
KOZAH,F,39,True
BLITTA,F,22,False
EST-MONO,F,62,True
ASSOLI,M,62,True
BINAH,M,24,True
WAWA,F,48,False
DANYI,F,88,False
KLOTO,F,87,True
ZIO,F,81,False
KOZAH,F,25,False
PLAINE DU MO,F,54,True
TONE,F,87,False
BLITTA,M,60,True
BAS-MONO,M,52,True
TCHAMBA,M,91,True
VO,F,66,True
KPENDJAL-OUEST,M,40,True
KPENDJAL-OUEST,F,79,True
KPENDJAL,M,57,True
TCHAOUDJO,F,82,True
LACS,M,83,True
KPELE,F,34,True
KOZAH,F,53,True
DANKPEN,M,88,False
KPELE,M,48,True
VO,F,94,True
TONE,M,69,True
KLOTO,F,35,False
TANDJOARE,F,34,True
OGOU,M,43,True
AMOU,F,22,False
KERAN,F,87,True
TONE,F,63,True
KPENDJAL,M,62,False
CINKASSE,M,56,False
GOLFE,M,56,True
PLAINE DU MO,M,96,True
MOYEN-MONO,M,53,False
OTI,F,83,True
AMOU,F,53,False
BASSAR,F,61,False
AMOU,F,96,False
KOZAH,F,96,True
DANYI,M,54,True
KOZAH,M,73,True
KOZAH,F,58,True
KPELE,M,39,False
AMOU,M,37,True
TCHAOUDJO,M,68,False
DANKPEN,F,60,True
TONE,F,82,False
CINKASSE,F,62,True
SOTOUBOUA,F,63,True
ASSOLI,F,71,False
CINKASSE,M,34,True
KPELE,F,36,False
ZIO,F,94,False
LOME COMMUNE,M,61,True
BINAH,F,79,True
DOUFELGOU,F,73,False
AGOE-NYIVE,F,30,False
KPENDJAL-OUEST,F,24,False
MOYEN-MONO,F,75,True
AVE,F,65,True
CINKASSE,M,84,True
BASSAR,F,69,True
TCHAMBA,M,64,False
KERAN,F,60,True
OTI-SUD,M,28,True
LOME COMMUNE,M,58,True
LOME COMMUNE,M,36,True
BLITTA,M,96,True
ANIE,F,18,False
BAS-MONO,F,63,False
TCHAMBA,M,32,True
AGOU,F,68,True
MOYEN-MONO,M,78,True
LACS,M,73,False
MOYEN-MONO,F,38,False
YOTO,M,27,True
LACS,F,26,True
PLAINE DU MO,F,18,False
KLOTO,F,31,True
CINKASSE,M,18,False
MOYEN-MONO,F,47,True
KERAN,M,22,True
BASSAR,F,40,False
SOTOUBOUA,M,92,True
LACS,F,44,True
EST-MONO,F,35,True
AKEBOU,F,46,True
HAHO,M,22,True
GOLFE,M,39,True
DANKPEN,M,49,True
DOUFELGOU,M,91,True
DOUFELGOU,F,96,True
TCHAOUDJO,M,38,True
KPENDJAL-OUEST,F,28,False
AGOE-NYIVE,F,30,False
BASSAR,F,19,True
OTI,F,86,True
TANDJOARE,F,65,True
DANYI,M,67,True
TCHAOUDJO,F,99,True
MOYEN-MONO,F,45,False
HAHO,F,68,False
BLITTA,M,35,True
PLAINE DU MO,M,18,True
PLAINE DU MO,M,57,True
KLOTO,F,45,False
AGOE-NYIVE,F,34,True
EST-MONO,M,76,True
ASSOLI,M,25,True
ZIO,F,84,True
LOME COMMUNE,F,44,True
TCHAOUDJO,M,75,True
CINKASSE,F,41,False
AGOU,F,65,False
ANIE,F,85,True
DANKPEN,M,83,True
EST-MONO,M,63,True
KPENDJAL-OUEST,F,31,False
ZIO,F,66,True
WAWA,F,75,False
DOUFELGOU,M,44,True
AVE,M,56,True
EST-MONO,F,20,True
DOUFELGOU,F,60,False
AGOU,M,62,True
TANDJOARE,F,40,False
DANYI,F,75,False
DOUFELGOU,F,81,False
AVE,M,97,True
LACS,F,91,False
BAS-MONO,M,49,True
GOLFE,M,64,True
TCHAOUDJO,F,30,False
ZIO,M,69,True
TANDJOARE,M,88,True
VO,M,47,True
KLOTO,M,20,True
TCHAMBA,M,47,False
BASSAR,F,41,True
ANIE,M,99,False
AGOE-NYIVE,F,69,True
AVE,M,87,True
ZIO,F,75,True
GOLFE,M,89,True
BINAH,F,47,True
ANIE,M,75,True
AGOU,F,91,True
YOTO,M,92,True
YOTO,F,50,False
KPENDJAL,F,44,False
KPENDJAL-OUEST,M,94,True
AKEBOU,M,48,True
KERAN,M,98,True
WAWA,M,25,True
TANDJOARE,M,45,True
BINAH,M,77,False
AVE,M,26,True
BLITTA,M,89,False
BLITTA,F,86,True
DOUFELGOU,F,43,False
BASSAR,M,76,True
VO,M,60,True
GOLFE,M,75,True
AKEBOU,M,21,False
DOUFELGOU,M,60,True
DANYI,F,30,True
SOTOUBOUA,M,73,True
DOUFELGOU,M,48,True
DANKPEN,M,61,True
AGOU,F,69,False
VO,F,56,False
SOTOUBOUA,M,38,True
BLITTA,F,85,False
AMOU,M,65,False
BASSAR,M,50,True
DANKPEN,M,30,True
OGOU,M,98,True
AMOU,F,83,True
HAHO,M,25,True
DANYI,F,59,True
LOME COMMUNE,M,49,True
VO,F,94,False
AGOU,F,92,True
GOLFE,F,41,True
DANKPEN,F,35,True
BLITTA,F,90,False
KERAN,F,71,True
LACS,M,63,True
AGOU,F,96,False
AVE,F,41,True
AMOU,F,44,True
DANYI,M,94,True
TANDJOARE,M,89,True
OTI-SUD,M,49,False
TCHAMBA,M,23,False
ANIE,M,94,True
KERAN,M,89,True
DANYI,F,82,True
KLOTO,F,58,True
TCHAMBA,M,88,True
KOZAH,F,65,True
WAWA,M,50,False
MOYEN-MONO,F,67,False
BLITTA,M,53,True
GOLFE,F,76,True
VO,F,51,False
BAS-MONO,F,65,True
KLOTO,F,78,False
YOTO,M,72,False
KPENDJAL-OUEST,M,77,True
BLITTA,F,46,False
KPENDJAL-OUEST,M,22,False
BASSAR,M,83,True
LACS,F,54,False
ZIO,F,82,True
GOLFE,F,55,True
SOTOUBOUA,M,96,False
LOME COMMUNE,F,88,True
OTI,M,70,False
DANKPEN,M,23,False
TCHAOUDJO,F,97,True
WAWA,M,69,True
BLITTA,F,20,False
HAHO,F,19,True
LOME COMMUNE,M,33,False
AGOE-NYIVE,M,75,True
BASSAR,F,34,False
KERAN,M,57,False
AGOE-NYIVE,M,52,True
DANYI,F,57,True
KPELE,F,32,False
KPENDJAL-OUEST,M,24,True
OTI-SUD,M,39,True
DANYI,M,40,True
OTI-SUD,F,47,True
OTI-SUD,M,71,True
KOZAH,M,21,True
LOME COMMUNE,M,96,True
DOUFELGOU,M,20,True
AMOU,F,45,False
DOUFELGOU,M,49,True
OTI,M,61,True
SOTOUBOUA,M,41,True
ASSOLI,M,20,False
ASSOLI,F,29,False
YOTO,M,23,True
TONE,F,83,False
OGOU,M,38,True
VO,F,46,False
KLOTO,F,28,False
LOME COMMUNE,F,62,False
PLAINE DU MO,F,74,True
BASSAR,F,49,False
AMOU,M,58,True
PLAINE DU MO,M,58,True
BAS-MONO,F,51,True
HAHO,M,89,False
CINKASSE,F,47,False
OGOU,F,41,True
DANKPEN,M,94,True
EST-MONO,F,34,True
TCHAMBA,M,34,True
LOME COMMUNE,M,53,True
WAWA,F,25,False
MOYEN-MONO,F,85,True
OGOU,F,86,False
TCHAOUDJO,F,86,True
TCHAOUDJO,M,59,True
LACS,F,39,True
OGOU,F,29,True
VO,F,45,False
OTI-SUD,M,37,True
BAS-MONO,F,31,True
LACS,M,58,True
TCHAMBA,M,98,False
KOZAH,M,60,True
TONE,F,18,False
LOME COMMUNE,F,97,False
WAWA,M,85,True
GOLFE,M,41,True
KOZAH,M,30,True
LACS,M,58,True
GOLFE,M,50,False
EST-MONO,F,54,False
ZIO,F,21,True
BAS-MONO,M,47,True
AGOU,M,61,True
BINAH,F,40,True
KLOTO,M,21,False
DANKPEN,M,44,False
EST-MONO,M,61,True
HAHO,F,33,True
TANDJOARE,M,87,True
PLAINE DU MO,F,27,True
BAS-MONO,M,62,True
OTI,F,67,False
BLITTA,M,91,True
DANYI,F,76,True
AGOE-NYIVE,M,98,True
YOTO,M,79,False
OTI,F,60,False
KLOTO,F,83,False
KPENDJAL-OUEST,M,30,False
SOTOUBOUA,M,96,True
BINAH,M,40,True
KLOTO,M,27,True
MOYEN-MONO,F,90,False
PLAINE DU MO,M,72,True
AVE,M,51,True
AKEBOU,F,31,False
MOYEN-MONO,F,84,True
PLAINE DU MO,F,92,True
GOLFE,F,49,False
OTI-SUD,F,82,False
BLITTA,F,24,False
OTI-SUD,M,60,True
BINAH,M,71,False
AVE,F,84,True
GOLFE,F,42,True
AKEBOU,M,41,True
OTI-SUD,F,60,True
LACS,M,62,True
DANKPEN,M,37,True
KLOTO,M,96,True
BAS-MONO,M,63,True
DOUFELGOU,M,94,False
BASSAR,F,40,False
YOTO,F,68,False
MOYEN-MONO,M,26,True
BAS-MONO,F,61,False
VO,F,62,False
AKEBOU,M,83,True
DANYI,M,57,True
LACS,F,33,True
VO,F,87,True
VO,F,30,False
OTI,F,79,True
GOLFE,F,54,True
TCHAOUDJO,F,38,True
AKEBOU,F,89,True
SOTOUBOUA,M,57,True
TCHAMBA,F,31,True
KPELE,F,26,True
KPENDJAL-OUEST,M,78,False
LACS,M,49,True
AGOE-NYIVE,M,68,True
KPELE,M,51,False
LOME COMMUNE,F,66,False
ANIE,M,84,False
AVE,M,62,True
AKEBOU,M,57,True
BASSAR,M,56,True
GOLFE,F,99,True
OGOU,F,66,False
TCHAOUDJO,M,81,True
SOTOUBOUA,F,51,False
TCHAMBA,M,49,True
KLOTO,M,90,True
OTI,F,52,False
KPELE,F,60,True
BLITTA,F,28,False
AMOU,M,87,True
GOLFE,F,27,True
AMOU,M,32,False
AGOE-NYIVE,F,35,False
DANYI,F,65,False
LOME COMMUNE,F,83,True
WAWA,M,35,False
BLITTA,F,98,True
LACS,M,96,True
DANKPEN,F,45,False
CINKASSE,F,26,True
AVE,M,23,True
AVE,F,53,False
ANIE,F,48,False
WAWA,M,76,True
ZIO,F,49,False
DANYI,M,65,False
KPELE,F,35,False
AGOU,F,72,True
AKEBOU,M,69,True
GOLFE,F,53,True
ZIO,M,27,True
DOUFELGOU,F,58,True
DOUFELGOU,F,80,False
EST-MONO,F,51,True
KPENDJAL-OUEST,M,53,True
KPENDJAL,M,33,True
KPENDJAL,M,57,True
HAHO,M,34,True
AGOU,M,56,False
KPENDJAL,F,54,False
LACS,M,74,True
HAHO,M,34,True
ANIE,M,29,True
OTI-SUD,M,88,True
EST-MONO,F,27,True
HAHO,F,88,True
OTI,F,67,True
AGOE-NYIVE,M,98,False
OTI-SUD,F,34,True
DANYI,M,89,True
OTI-SUD,F,35,False
HAHO,M,29,True
KERAN,M,87,True
BASSAR,F,29,True
TANDJOARE,M,20,True
LOME COMMUNE,F,98,False
DANYI,M,62,True
GOLFE,F,28,True
BINAH,F,85,True
AKEBOU,M,65,False
KERAN,F,93,True
PLAINE DU MO,M,52,True
GOLFE,F,30,False
OGOU,M,64,True
SOTOUBOUA,F,53,False
GOLFE,M,32,True
ASSOLI,M,91,True
DANKPEN,M,70,True
AMOU,F,26,False
KPENDJAL,M,85,True
TANDJOARE,M,20,False
BLITTA,F,24,False
OTI,F,98,False
KPENDJAL,F,95,False
DANYI,M,90,True
WAWA,M,60,True
TANDJOARE,M,44,True
PLAINE DU MO,F,91,True
AKEBOU,F,79,True
BAS-MONO,M,68,True
KLOTO,M,29,True
SOTOUBOUA,M,21,True
TANDJOARE,F,84,True
AMOU,F,53,True
KLOTO,M,23,True
BLITTA,M,67,True
AGOU,F,39,False
ASSOLI,F,43,True
KPENDJAL-OUEST,M,68,True
GOLFE,F,34,False
DANKPEN,M,40,True
KLOTO,M,68,True
BAS-MONO,F,64,False
AVE,F,20,True
KPELE,F,88,True
HAHO,F,57,False
AGOE-NYIVE,F,33,False
PLAINE DU MO,F,88,False
ANIE,F,47,False
ZIO,F,98,True
KPENDJAL,M,49,True
LACS,F,70,True
OTI,M,93,True
KPENDJAL-OUEST,F,44,True
AGOE-NYIVE,M,55,False
ANIE,F,54,True
BINAH,F,57,True
AGOU,M,50,True
BLITTA,M,85,True
MOYEN-MONO,M,80,True
OTI-SUD,M,50,True
TONE,F,70,False
BAS-MONO,F,25,True
KLOTO,F,60,True
KOZAH,F,47,True
BLITTA,M,67,True
AVE,F,41,False
KLOTO,F,55,False
LACS,M,57,False
EST-MONO,M,95,True
LACS,M,35,True
AKEBOU,M,47,True
KPENDJAL,M,67,True
TCHAMBA,F,65,False
BINAH,F,67,True
PLAINE DU MO,M,21,False
BAS-MONO,M,89,False
DANYI,M,24,True
HAHO,M,42,False
KPENDJAL-OUEST,F,92,False
AMOU,M,62,True
ASSOLI,M,30,False
AMOU,F,39,True
DANYI,F,26,False
KPELE,M,19,True
AKEBOU,M,92,False
DANYI,M,85,True
KPENDJAL-OUEST,M,99,True
AMOU,F,99,True
EST-MONO,F,91,False
MOYEN-MONO,M,58,True
KPELE,F,98,True
BASSAR,F,37,True
TCHAOUDJO,M,34,True
TCHAMBA,F,24,False
TONE,M,26,False
DANKPEN,F,97,False
BINAH,F,77,False
ASSOLI,F,81,False
TCHAOUDJO,M,46,False
GOLFE,F,43,False
KLOTO,F,71,True
ZIO,M,98,True
DANYI,F,35,True
KERAN,M,89,True
TONE,M,24,False
BAS-MONO,F,48,False
AKEBOU,M,24,True
BAS-MONO,F,29,True
KPENDJAL,F,95,True
OGOU,M,22,True
MOYEN-MONO,F,39,True
AMOU,M,55,True
AGOU,F,75,False
OGOU,M,64,True
TONE,F,96,False
ANIE,M,56,True
AKEBOU,M,77,True
KPENDJAL-OUEST,F,93,True
BASSAR,F,40,True
TCHAOUDJO,M,83,True
TANDJOARE,F,63,True
PLAINE DU MO,M,66,False
LOME COMMUNE,M,56,True
BLITTA,F,40,False
BINAH,M,96,False
TCHAMBA,M,69,True
AVE,F,61,False
KPELE,F,40,True
SOTOUBOUA,M,63,True
BASSAR,F,23,True
KERAN,M,81,False
PLAINE DU MO,M,78,True
PLAINE DU MO,F,54,True
PLAINE DU MO,M,53,False
TONE,F,51,False
OTI-SUD,M,59,False
KPENDJAL,M,67,True
OGOU,M,62,False
WAWA,M,63,False
KPENDJAL,F,77,False
OTI,M,48,True
LACS,M,26,True
OTI,M,63,True
WAWA,F,41,True
BAS-MONO,F,79,False
SOTOUBOUA,F,31,True
ANIE,M,65,True
TONE,M,31,True
CINKASSE,M,57,True
MOYEN-MONO,M,53,False
LACS,M,39,False
LOME COMMUNE,F,38,False
GOLFE,F,83,False
DANKPEN,F,46,True
ANIE,M,55,True
LOME COMMUNE,M,76,False
AKEBOU,M,62,True
GOLFE,F,32,True
SOTOUBOUA,M,97,False
OTI,M,98,True
MOYEN-MONO,M,84,True
AVE,M,38,True
OTI,M,86,False
TCHAMBA,F,33,True
HAHO,F,55,False
KERAN,F,72,False
ANIE,F,48,True
AGOU,F,62,True
AGOE-NYIVE,M,39,True
DANKPEN,M,25,True
KPENDJAL-OUEST,M,25,True
WAWA,M,65,False
KLOTO,M,92,False
AVE,M,40,True
AVE,F,50,False
BASSAR,M,73,True
EST-MONO,F,44,True
HAHO,F,23,True
OGOU,M,85,True
KLOTO,F,67,False
KPELE,F,23,False
BAS-MONO,M,79,True
TONE,F,18,False
CINKASSE,F,43,False
OTI,F,60,True
BINAH,M,84,True
VO,M,81,True
TANDJOARE,M,44,True
DANKPEN,M,44,True
ANIE,M,78,True
WAWA,F,31,False
KERAN,F,80,False
OTI,M,85,True
OTI-SUD,F,58,True
PLAINE DU MO,F,97,False
KOZAH,M,34,True
DANKPEN,F,45,True
ANIE,F,33,True
PLAINE DU MO,M,53,False
TCHAOUDJO,M,69,True
LACS,M,45,True
DOUFELGOU,F,50,False
AGOE-NYIVE,M,97,True
BASSAR,F,54,True
ZIO,M,51,True
BINAH,M,23,True
HAHO,F,54,False
ANIE,M,83,True
LACS,F,77,False
TONE,M,49,True
TONE,M,72,True
TONE,M,97,True
CINKASSE,M,38,True
EST-MONO,M,55,False
KLOTO,F,94,False
TCHAOUDJO,F,37,False
LOME COMMUNE,M,43,True
DOUFELGOU,F,74,True
GOLFE,M,96,True
OGOU,M,79,True
CINKASSE,F,95,True
DOUFELGOU,F,26,False
AKEBOU,M,54,True
AMOU,F,80,False
OTI-SUD,M,29,False
AMOU,M,22,True
DOUFELGOU,M,88,True
AGOU,M,40,True
OTI,F,61,False
BINAH,F,25,True
OGOU,F,49,False
TANDJOARE,M,68,True
SOTOUBOUA,F,81,False
YOTO,M,52,True
DANYI,F,78,False
OTI-SUD,F,70,False
HAHO,F,69,False
KPELE,F,40,True
BASSAR,M,19,False
KPELE,F,33,True
LOME COMMUNE,F,67,True
DANYI,F,52,True
ZIO,M,55,True
OTI-SUD,F,81,True
GOLFE,M,51,True
ASSOLI,F,89,True
GOLFE,M,95,True
BINAH,F,70,False
AMOU,F,75,True
AKEBOU,F,98,True
DOUFELGOU,F,22,True
KLOTO,M,75,False
ZIO,M,98,False
KPENDJAL-OUEST,F,18,True
DANKPEN,F,66,False
TCHAMBA,F,87,True
VO,F,20,False
BLITTA,F,88,False
AVE,F,38,False
TCHAMBA,M,36,True
TCHAOUDJO,F,66,True
AGOU,M,84,True
KPENDJAL-OUEST,F,25,True
ASSOLI,M,72,True
VO,F,57,True
KPENDJAL,M,61,True
BAS-MONO,M,53,True
ANIE,F,47,True
DANYI,F,31,True
ANIE,M,81,True
DANKPEN,M,27,True
DOUFELGOU,F,62,False
TANDJOARE,F,91,False
ANIE,F,55,True
WAWA,M,46,True
AMOU,F,89,False
AMOU,M,52,False
BAS-MONO,M,32,True
TANDJOARE,F,85,True
CINKASSE,M,64,True
OGOU,M,73,True
GOLFE,F,66,True
DOUFELGOU,M,61,False
OTI-SUD,M,89,True
AGOU,F,45,False
DANYI,M,73,True
KOZAH,F,18,True
BASSAR,F,64,True
BLITTA,F,87,False
HAHO,M,89,False
BASSAR,M,51,False
SOTOUBOUA,F,25,True
AVE,M,70,True
EST-MONO,F,60,False
TONE,M,77,True
AVE,M,79,True
AGOE-NYIVE,F,61,True
LOME COMMUNE,F,49,True
VO,M,79,False
LOME COMMUNE,M,51,True
SOTOUBOUA,M,28,True
MOYEN-MONO,F,47,True
KLOTO,F,81,False
DANKPEN,F,80,False
GOLFE,F,76,False
AGOE-NYIVE,M,87,True
TCHAOUDJO,M,56,False
AGOU,F,58,True
KPENDJAL-OUEST,F,82,True
KOZAH,M,50,False
BAS-MONO,F,67,False
KPENDJAL-OUEST,F,40,False
BAS-MONO,M,66,True
YOTO,F,56,False
BLITTA,M,99,True
ASSOLI,F,91,False
OTI,M,64,True
HAHO,M,70,True
CINKASSE,F,28,True
BAS-MONO,M,50,True
OGOU,F,59,True
KOZAH,M,55,True
BINAH,M,63,True
AGOE-NYIVE,M,26,False
AKEBOU,F,60,True
BINAH,M,65,False
AGOE-NYIVE,F,41,True
TCHAMBA,M,81,False
KOZAH,M,89,True
BLITTA,M,63,True
AKEBOU,F,93,False
TONE,F,68,True
AGOU,F,50,True
AGOE-NYIVE,F,97,False
ASSOLI,M,54,True
SOTOUBOUA,F,95,False
TCHAMBA,M,58,False
LACS,M,29,True
WAWA,M,99,True
MOYEN-MONO,M,35,True
LOME COMMUNE,F,96,False
OTI,F,43,False
WAWA,M,68,True
KOZAH,F,44,False
TCHAOUDJO,M,83,False
KLOTO,F,22,True
EST-MONO,M,63,True
KPENDJAL-OUEST,M,21,False
BAS-MONO,M,66,True
BASSAR,M,27,True
EST-MONO,M,51,True
GOLFE,F,58,True
KOZAH,M,50,True
KPENDJAL,F,43,True
VO,M,43,True
LACS,F,81,False
KPENDJAL,M,42,True
BASSAR,F,75,False
TONE,F,85,True
OTI-SUD,F,63,False
KPELE,M,32,True
AKEBOU,M,34,True
AGOU,M,89,True
MOYEN-MONO,M,85,True
AMOU,M,53,True
KPELE,M,61,True
AGOE-NYIVE,F,33,False
DANKPEN,F,82,True
EST-MONO,M,25,True
TCHAMBA,F,60,True
OTI,F,31,True
BASSAR,M,62,True
PLAINE DU MO,F,44,False
OTI,M,22,True
CINKASSE,F,88,False
OTI,M,59,True
AVE,F,34,True
YOTO,M,29,True
DANKPEN,F,85,True
ANIE,M,84,True
GOLFE,F,22,False
DOUFELGOU,M,78,True
MOYEN-MONO,M,60,True
OTI,M,22,True
KPENDJAL-OUEST,M,47,True
KPENDJAL-OUEST,M,33,True
EST-MONO,M,30,True
AGOU,M,89,True
KPENDJAL,M,87,False
EST-MONO,F,54,False
AGOE-NYIVE,M,32,True
OTI,M,42,True
CINKASSE,M,81,True
LOME COMMUNE,M,86,True
AMOU,F,40,True
TANDJOARE,M,62,True
SOTOUBOUA,M,46,True
OTI-SUD,F,47,False
DANYI,M,67,True
TCHAOUDJO,M,39,True
DOUFELGOU,M,23,False
BINAH,M,62,False
AVE,M,47,True
OTI,F,63,False
ANIE,F,38,False
ASSOLI,M,86,False
YOTO,M,80,False
BASSAR,F,94,True
DANKPEN,M,46,True
KOZAH,F,27,False
ASSOLI,F,47,False
SOTOUBOUA,M,53,True
LOME COMMUNE,F,38,False
AVE,F,21,True
AGOE-NYIVE,M,63,True
KLOTO,F,53,False
MOYEN-MONO,M,48,True
ANIE,M,91,True
TCHAMBA,F,48,True
KPENDJAL,F,86,False
AMOU,F,25,False
PLAINE DU MO,M,58,True
HAHO,M,22,True
TONE,M,51,False
PLAINE DU MO,F,36,True
BASSAR,F,63,True
DANYI,F,29,True
BINAH,M,31,True
KPENDJAL,F,42,False
BLITTA,F,70,True
KLOTO,M,70,True
KLOTO,M,73,True
CINKASSE,F,20,True
BLITTA,M,25,True
ANIE,F,33,False
TCHAOUDJO,F,71,True
EST-MONO,M,84,False
AVE,F,53,True
YOTO,M,74,True
VO,M,55,True
HAHO,F,94,False
VO,M,35,False
KERAN,M,87,True
LOME COMMUNE,M,50,True
DANKPEN,M,47,False
TCHAMBA,F,47,False
SOTOUBOUA,M,62,True
AGOE-NYIVE,M,46,True
MOYEN-MONO,F,59,False
BAS-MONO,F,36,True
TONE,M,82,True
SOTOUBOUA,F,54,True
ZIO,M,90,True
TCHAMBA,M,35,True
TANDJOARE,F,28,False
VO,F,73,True
WAWA,M,45,False
DOUFELGOU,F,63,False
HAHO,F,63,False
DANYI,F,46,False
KOZAH,F,90,True
ANIE,M,70,True
MOYEN-MONO,M,43,True
AVE,F,22,True
MOYEN-MONO,F,85,False
HAHO,F,54,True
KLOTO,F,97,False
YOTO,M,82,True
AVE,F,18,False
DANYI,F,56,True
KPELE,F,70,False
VO,F,60,True
OTI,F,62,True
AGOE-NYIVE,M,96,False
AMOU,M,59,True
CINKASSE,F,96,True
KOZAH,F,61,True
TANDJOARE,F,88,False
ANIE,M,94,True
TANDJOARE,M,18,False
BINAH,M,88,True
CINKASSE,M,32,False
KOZAH,M,42,True
SOTOUBOUA,F,72,False
YOTO,M,78,True
BAS-MONO,F,89,True
ZIO,M,82,True
BINAH,M,97,True
KPENDJAL,M,37,False
LACS,M,54,True
TCHAOUDJO,M,52,True
TONE,F,97,False
OTI-SUD,F,72,True
ASSOLI,F,70,False
DANYI,F,50,True
LACS,M,23,True
KPELE,M,38,False
TCHAMBA,F,20,True
VO,F,43,False
OTI,M,71,True
TONE,M,39,True
AGOU,M,66,True
OTI-SUD,F,58,False
MOYEN-MONO,M,61,False
KLOTO,F,41,False
AGOE-NYIVE,F,88,True
BAS-MONO,F,98,True
ANIE,M,59,True
KERAN,M,22,True
ASSOLI,F,33,True
DANYI,M,25,True
EST-MONO,M,97,False
ASSOLI,M,75,True
KPELE,M,38,True
TCHAMBA,F,34,True
KPENDJAL,F,82,False
KERAN,F,88,True
KERAN,F,93,False
AKEBOU,F,90,True
VO,M,19,True
BINAH,F,92,True
VO,M,91,True
CINKASSE,F,35,False
OTI-SUD,M,24,True
TONE,F,86,False
DANKPEN,M,23,False
DANKPEN,F,31,True
BINAH,M,81,True
BLITTA,F,90,True
BINAH,F,80,True
OGOU,M,35,True
TONE,F,95,False
BINAH,M,81,True
BLITTA,M,27,True
DANYI,F,73,False
DANKPEN,F,48,False
AVE,M,58,True
TCHAOUDJO,F,78,True
ANIE,M,71,False
KPENDJAL,M,47,True
AGOE-NYIVE,F,60,False
TONE,F,54,False
AMOU,F,53,True
LACS,M,74,True
GOLFE,M,53,True
PLAINE DU MO,F,69,True
ASSOLI,M,90,True
AGOU,F,88,True
PLAINE DU MO,M,99,True
EST-MONO,F,66,False
KLOTO,M,84,True
DOUFELGOU,F,89,True
ASSOLI,F,57,True
TONE,M,33,True
OTI-SUD,F,74,True
TCHAMBA,F,57,False
AVE,F,84,False
AVE,F,96,True
YOTO,M,50,True
SOTOUBOUA,M,44,False
DANKPEN,F,33,True
BINAH,F,39,False
AMOU,M,57,False
CINKASSE,F,98,False
DANYI,M,24,True
OTI,M,78,False
DANYI,F,70,False
AKEBOU,M,81,True
KPENDJAL,M,94,True
BAS-MONO,F,94,False
KPELE,M,99,True
AGOE-NYIVE,F,85,False
WAWA,F,30,True
AVE,F,81,False
HAHO,F,28,True
PLAINE DU MO,M,51,True
TCHAMBA,M,72,True
LACS,F,39,False
KERAN,M,88,False
VO,F,86,True
VO,M,76,True
EST-MONO,M,38,True
AGOU,M,92,True
KPENDJAL,M,62,True
TCHAOUDJO,M,80,True
AGOE-NYIVE,M,61,True
DANYI,M,75,True
KPENDJAL,M,73,False
KPELE,M,92,False
SOTOUBOUA,F,69,True
GOLFE,F,25,False
AKEBOU,F,50,False
SOTOUBOUA,M,67,True
MOYEN-MONO,F,55,False
EST-MONO,F,26,False
TONE,F,98,False
BLITTA,M,99,True
DANKPEN,M,47,True
KPELE,M,71,False
DOUFELGOU,M,29,True
VO,F,97,True
KOZAH,M,63,True
KOZAH,F,99,False
WAWA,M,76,True
KOZAH,M,93,True
BINAH,M,61,True
AGOU,F,65,True
BASSAR,M,99,True
WAWA,M,45,True
BLITTA,F,24,True
ASSOLI,F,43,True
ZIO,M,43,True
ASSOLI,M,83,True
